,idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage
3615,688,85,49,35.0,white,0.0,0.0,9.0,0,0.0,0.0,0.0,6.0,3.0,1.0,8.0,3.1346157,0.16666667,29.0,11.0,1.2120049
3617,688,88,49,38.0,white,0.0,0.0,9.0,0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,6.538462,2.25,37.0,73.0,1.4715261
3619,689,77,51,25.0,white,1.0,0.0,15.0,1,0.0,1.0,0.0,11.0,13.0,0.0,0.0,4.3525643,0.5,21.0,2.0,1.924691
3620,689,82,51,30.0,white,1.0,0.0,15.0,1,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.948718,0.33333334,10.0,19.0,2.3025851
3621,689,83,51,31.0,white,1.0,0.0,15.0,1,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.025641,0.41666666,20.0,4.0,1.609438
3622,689,87,51,35.0,white,1.0,0.0,15.0,1,0.0,0.0,1.0,11.0,13.0,0.0,0.0,6.1602564,0.33333334,40.0,59.0,1.6535988
3623,689,88,51,36.0,white,1.0,0.0,15.0,1,0.0,0.0,1.0,11.0,13.0,0.0,0.0,7.544872,0.75,40.0,72.0,1.8602154
3625,690,71,48,22.0,white,1.0,0.0,15.0,0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,4.980769,1.5,38.0,53.0,2.341891
3626,690,72,48,23.0,white,1.0,0.0,15.0,0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,5.9230766,2.5,38.0,49.0,2.382792
3627,690,73,48,24.0,white,1.0,0.0,15.0,0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,7.0961533,3.6666667,37.0,61.0,2.4979262
3629,690,77,48,28.0,white,1.0,0.0,15.0,0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,8.096153,6.0833335,38.0,0.0,2.4829335
3630,690,85,48,36.0,white,1.0,0.0,15.0,0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,9.173077,1.3333334,40.0,56.0,1.7228305
3631,690,88,48,39.0,white,1.0,0.0,15.0,0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,12.403846,4.75,38.0,64.0,2.0089805
3632,691,71,43,27.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,0.5,0.41666666,40.0,26.0,1.8993447
3633,691,72,43,28.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,1.3846154,1.3333334,35.0,46.0,2.2565746
3634,691,73,43,29.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,2.4423077,2.4166667,35.0,55.0,2.2551045
3635,691,77,43,33.0,white,1.0,0.0,12.0,0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,3.4423077,1.5833334,40.0,52.0,1.9631099
3636,691,78,43,34.0,white,1.0,0.0,12.0,0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,4.5,2.6666667,38.0,55.0,2.1341333
3641,691,88,43,45.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,14.769231,13.083333,38.0,75.0,2.7909374
3646,692,72,42,29.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,12.0,3.0,0.0,2.0,3.3910258,0.75,40.0,39.0,1.7910452
3648,692,85,42,42.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,5.1217947,0.33333334,30.0,65.0,1.3253329
3649,692,87,42,44.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,6.9679484,2.3333333,20.0,96.0,1.4304553
3650,692,88,42,45.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.410256,3.8333333,16.0,75.0,1.6158584
3654,693,82,46,35.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,12.0,3.0,0.0,43.0,5.916667,0.16666667,25.0,10.0,1.2527629
3655,693,83,46,36.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,6.49359,1.0,34.0,30.0,3.4420195
3656,693,85,46,38.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,6.570513,0.0,15.0,4.0,1.5135899
3660,694,70,45,24.0,white,1.0,0.0,14.0,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.2435896,3.0833333,36.0,56.0,2.2718134
3662,694,82,45,36.0,white,0.0,0.0,14.0,0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,5.4935894,0.8333333,35.0,56.0,1.6620297
3664,694,85,45,40.0,white,0.0,0.0,14.0,0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,8.416666,0.16666667,40.0,100.0,2.559558
3670,695,77,46,30.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.8653846,0.41666666,18.0,25.0,1.1615521
3671,695,80,46,33.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,11.0,3.0,0.0,16.0,2.1730769,0.33333334,18.0,16.0,1.7533083
3672,695,82,46,35.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,2.7115386,0.33333334,30.0,28.0,1.7917595
3673,695,83,46,36.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,3.4615386,1.25,35.0,39.0,1.8718022
3678,696,88,44,43.0,white,1.0,0.0,14.0,0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,11.724359,6.4166665,35.0,73.0,1.7363045
3683,697,72,46,25.0,white,1.0,0.0,14.0,0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,3.5769231,0.41666666,14.0,19.0,1.9553483
3684,697,73,46,26.0,white,1.0,0.0,14.0,0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,4.5576925,1.3333334,12.0,51.0,1.576648
3686,697,77,46,30.0,white,1.0,0.0,14.0,0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,5.230769,0.8333333,38.0,35.0,1.0727946
3687,697,78,46,31.0,white,1.0,0.0,14.0,0,0.0,0.0,0.0,11.0,8.0,1.0,0.0,6.3461537,1.1666666,40.0,58.0,1.7153568
3692,697,88,46,41.0,white,1.0,0.0,14.0,0,0.0,0.0,0.0,11.0,8.0,1.0,0.0,15.480769,1.3333334,40.0,71.0,2.2036452
3693,698,78,50,27.0,white,0.0,1.0,17.0,1,0.0,0.0,0.0,11.0,1.0,0.0,0.0,7.6858974,7.6666665,40.0,53.0,2.4345438
3694,698,83,50,32.0,white,0.0,1.0,17.0,1,0.0,1.0,0.0,11.0,1.0,1.0,0.0,10.724359,1.1666666,38.0,60.0,2.2861197
3699,699,85,44,40.0,white,1.0,0.0,16.0,1,0.0,0.0,0.0,7.0,4.0,0.0,0.0,8.0,0.5,38.0,84.0,2.3446965
3701,699,88,44,43.0,white,0.0,0.0,16.0,1,0.0,0.0,0.0,7.0,2.0,0.0,0.0,11.346154,1.1666666,50.0,70.0,2.0858622
3702,700,72,52,19.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0641026,1.9166666,12.0,49.0,1.4545732
3705,705,72,53,18.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,3.6730769,0.5833333,38.0,29.0,1.6777167
3706,705,73,53,19.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,4.730769,1.6666666,37.0,55.0,1.6566902
3709,706,70,46,23.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,3.0,2.0,40.0,52.0,1.7091879
3710,706,71,46,24.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,3.9615383,3.0,40.0,50.0,1.6336411
3711,706,72,46,26.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,5.076923,4.0833335,40.0,58.0,1.773027
3714,706,77,46,30.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,6.0,0.0,7.0,7.1346154,0.8333333,40.0,45.0,2.1510928
3715,706,78,46,31.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,6.0,0.0,23.0,7.6923075,0.8333333,40.0,29.0,2.1132092
3716,706,82,46,35.0,white,1.0,0.0,12.0,0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,8.807693,0.16666667,40.0,58.0,1.5040774
3717,706,83,46,36.0,white,1.0,0.0,12.0,0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,9.884615,1.25,40.0,56.0,1.6084763
3721,707,71,50,20.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.3910255,1.4166666,40.0,52.0,2.0156448
3722,708,77,45,31.0,white,0.0,0.0,12.0,1,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.09615385,0.0,20.0,5.0,1.3846956
3724,709,77,47,30.0,black,0.0,0.0,14.0,0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,2.5769231,2.5,35.0,52.0,1.8978686
3726,709,80,47,33.0,black,1.0,0.0,14.0,0,0.0,0.0,0.0,11.0,2.0,0.0,27.0,3.8461537,0.33333334,45.0,46.0,1.6457226
3727,709,82,47,35.0,black,1.0,0.0,14.0,0,0.0,0.0,0.0,11.0,2.0,0.0,17.0,5.4038463,2.3333333,40.0,81.0,1.5686158
3728,709,83,47,36.0,black,1.0,0.0,14.0,0,0.0,0.0,0.0,11.0,8.0,0.0,8.0,6.269231,0.8333333,38.0,45.0,1.6199489
3732,710,77,48,28.0,white,0.0,1.0,17.0,1,0.0,1.0,0.0,4.0,1.0,0.0,0.0,4.25,0.6666667,35.0,52.0,2.0420182
3733,710,78,48,29.0,white,0.0,1.0,17.0,1,0.0,1.0,0.0,4.0,1.0,0.0,0.0,5.269231,1.6666666,35.0,53.0,2.1258345
3736,710,83,48,34.0,white,0.0,1.0,17.0,1,0.0,1.0,0.0,4.0,1.0,0.0,0.0,10.038462,6.6666665,35.0,52.0,2.396059
3737,710,85,48,36.0,white,0.0,1.0,17.0,1,0.0,1.0,0.0,4.0,1.0,0.0,12.0,11.807693,0.083333336,35.0,92.0,2.5982993
3738,711,78,52,26.0,white,0.0,1.0,18.0,1,0.0,1.0,0.0,11.0,1.0,0.0,34.0,2.1153846,0.33333334,38.0,20.0,2.2553995
3739,711,80,52,28.0,white,0.0,1.0,18.0,1,0.0,1.0,0.0,11.0,1.0,0.0,1.0,3.9807692,0.0,38.0,97.0,2.1785758
3741,712,73,53,19.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.7179487,0.16666667,40.0,7.0,1.6174701
3742,714,77,52,24.0,white,0.0,1.0,18.0,1,0.0,1.0,0.0,11.0,13.0,0.0,0.0,1.9038461,0.25,6.0,34.0,2.7075503
3747,714,87,52,34.0,white,1.0,0.0,18.0,1,0.0,1.0,0.0,4.0,1.0,0.0,0.0,8.442307,0.6666667,40.0,102.0,2.4896333
3748,714,88,52,36.0,white,1.0,0.0,18.0,1,0.0,1.0,0.0,6.0,1.0,0.0,0.0,9.788462,2.0,40.0,70.0,2.7644026
3749,715,82,51,30.0,white,1.0,0.0,18.0,1,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2.25,0.25,8.0,20.0,1.9459101
3752,716,70,49,21.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,2.25,2.0,40.0,56.0,1.8208579
3753,716,71,49,22.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.2307692,3.0,40.0,51.0,2.0156448
3754,716,72,49,23.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,4.2115383,3.9166667,40.0,51.0,1.9793015
3755,716,73,49,24.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,5.230769,5.0,40.0,53.0,2.0570142
3757,716,77,49,28.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,7.9166665,1.4166666,40.0,52.0,2.0536232
3758,716,78,49,29.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,8.974359,2.5,40.0,55.0,2.0867467
3761,716,83,49,34.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,13.801282,7.5,40.0,55.0,2.6284342
3764,716,88,49,39.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,19.185896,12.833333,40.0,72.0,2.8119602
3767,718,87,50,36.0,black,0.0,0.0,10.0,0,0.0,0.0,0.0,4.0,6.0,0.0,18.0,0.89743596,0.16666667,40.0,10.0,1.1427732
3768,718,88,50,38.0,black,0.0,0.0,10.0,0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,1.474359,0.5,40.0,30.0,1.3250947
3771,719,71,49,21.0,black,1.0,0.0,11.0,0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,1.5384616,0.41666666,40.0,21.0,1.4685616
3775,719,88,49,39.0,black,0.0,0.0,11.0,0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,2.9423077,2.0833333,30.0,35.0,1.7379398
3781,720,83,50,32.0,black,0.0,0.0,9.0,0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,5.3653846,0.0,40.0,54.0,1.3461126
3783,722,80,51,28.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0833337,0.16666667,8.0,8.0,3.0750642
3784,722,82,51,30.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.6794877,0.33333334,20.0,31.0,1.2947271
3785,722,83,51,31.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,6.0,0.0,12.0,4.4487185,1.3333334,21.0,40.0,1.3461126
3786,722,85,51,33.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.23718,0.5,40.0,41.0,1.7620512
3787,722,88,51,36.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,7.025642,0.16666667,40.0,9.0,1.2073117
3791,724,83,53,29.0,white,1.0,0.0,13.0,0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,8.641026,4.5,40.0,54.0,1.7923996
3794,724,88,53,35.0,white,1.0,0.0,13.0,0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,14.006411,9.916667,43.0,71.0,2.013291
3795,725,77,53,23.0,white,0.0,1.0,15.0,0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,4.0961537,1.5,40.0,52.0,2.1576366
3796,726,71,47,23.0,white,1.0,0.0,16.0,1,0.0,0.0,0.0,11.0,13.0,0.0,0.0,1.6153847,1.25,7.0,18.0,2.8156354
3798,727,71,50,20.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.9423077,1.5833334,40.0,48.0,1.7368255
3800,727,73,50,22.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,3.6217947,3.5833333,35.0,54.0,2.012211
3802,727,77,50,26.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,7.5,7.5,40.0,52.0,1.823242
3803,727,78,50,27.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,8.583333,8.583333,40.0,56.0,1.943513
3806,727,83,50,32.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,13.5,13.5,50.0,52.0,1.8082727
3809,727,88,50,37.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,18.871794,1.3333334,50.0,67.0,2.3209338
3814,730,70,44,25.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,3.0192308,2.0,38.0,53.0,1.9178814
3815,730,71,44,26.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,3.9807692,2.9166667,38.0,50.0,1.9059887
3816,730,72,44,27.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,4.8846154,4.0,38.0,47.0,1.8600383
3817,730,73,44,28.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,5.8846154,5.0,38.0,52.0,2.0672705
3819,730,77,44,32.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,8.916667,8.916667,38.0,52.0,2.1833014
3822,730,88,44,44.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,14.205129,5.3333335,60.0,73.0,1.9031398
3825,731,72,46,25.0,white,0.0,0.0,12.0,0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,4.0,0.16666667,40.0,38.0,1.5361524
3826,731,73,46,26.0,white,0.0,0.0,12.0,0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,5.1346154,1.3333334,40.0,59.0,1.6907201
3828,731,77,46,30.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,7.0961537,2.4166667,40.0,50.0,1.941832
3829,731,78,46,31.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,8.153846,3.5,40.0,55.0,1.9494948
3831,731,82,46,35.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,11.884616,1.9166666,40.0,96.0,2.2115655
3832,731,83,46,36.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,12.903847,3.0,55.0,53.0,1.9128457
3833,731,85,46,38.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,14.826923,4.9166665,40.0,100.0,2.346413
3834,731,87,46,40.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,9.0,3.0,0.0,26.0,16.326923,7.0,45.0,78.0,2.2702963
3836,732,71,48,22.0,white,0.0,1.0,16.0,1,0.0,0.0,0.0,6.0,11.0,1.0,0.0,2.3653846,1.1666666,29.0,35.0,1.542669
3837,732,73,48,25.0,white,0.0,1.0,16.0,1,0.0,0.0,0.0,6.0,3.0,0.0,0.0,4.480769,1.5833334,35.0,57.0,1.7520006
3839,732,77,48,28.0,white,0.0,1.0,16.0,1,0.0,0.0,0.0,6.0,3.0,0.0,0.0,6.480769,5.4166665,35.0,52.0,1.7912596
3840,732,78,48,29.0,white,0.0,1.0,16.0,1,0.0,0.0,0.0,6.0,3.0,0.0,0.0,7.576923,6.5,35.0,57.0,1.7903612
3845,732,88,48,40.0,white,0.0,1.0,16.0,1,0.0,0.0,0.0,6.0,8.0,1.0,2.0,16.596153,6.0,28.0,65.0,1.4622405
3848,733,83,47,35.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,2.3461537,0.25,40.0,51.0,1.1166989
3850,734,73,49,24.0,white,0.0,1.0,16.0,1,0.0,1.0,0.0,11.0,1.0,0.0,0.0,5.1282053,0.41666666,42.0,54.0,1.85806
3852,734,77,49,27.0,white,0.0,1.0,16.0,1,0.0,1.0,0.0,11.0,2.0,0.0,0.0,7.1282053,4.25,37.0,52.0,2.1295154
3855,734,83,49,33.0,white,1.0,0.0,16.0,1,0.0,1.0,0.0,11.0,1.0,0.0,0.0,12.128205,0.083333336,8.0,47.0,1.6645663
3858,735,70,46,23.0,white,1.0,0.0,16.0,1,0.0,1.0,0.0,11.0,1.0,0.0,0.0,2.4935899,2.4166667,40.0,56.0,2.5972357
3859,735,71,46,24.0,white,1.0,0.0,16.0,1,0.0,1.0,0.0,11.0,1.0,0.0,0.0,3.474359,3.4166667,40.0,51.0,2.5516696
3860,735,72,46,25.0,white,1.0,0.0,16.0,1,0.0,1.0,0.0,11.0,1.0,0.0,0.0,4.455128,4.4166665,40.0,51.0,2.5140975
3863,735,77,46,30.0,white,0.0,0.0,16.0,1,0.0,1.0,0.0,11.0,2.0,0.0,0.0,6.532051,2.25,40.0,52.0,3.3614366
3867,735,83,46,36.0,white,0.0,0.0,16.0,1,0.0,1.0,0.0,7.0,1.0,0.0,0.0,12.512821,3.25,65.0,56.0,2.653769
3869,736,70,45,24.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,0.0,0.0,1.4615384,1.4166666,43.0,55.0,2.0904527
3871,737,71,47,23.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,1.0,0.0,0.60897434,0.41666666,50.0,23.0,1.8050338
3872,737,72,47,24.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,1.0,0.0,1.6089743,1.4166666,40.0,52.0,2.1094987
3873,737,73,47,25.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2.647436,2.4166667,8.0,54.0,2.7160823
3874,737,80,47,32.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,1.0,0.0,0.0,5.0256414,0.8333333,7.0,36.0,2.1095831
3875,737,82,47,34.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,0.0,0.0,6.7756414,0.41666666,15.0,91.0,1.7917595
3876,737,83,47,35.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,2.0,0.0,0.0,7.7756414,1.3333334,15.0,52.0,1.8316203
3877,737,85,47,37.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,3.0,0.0,0.0,9.717949,3.4166667,21.0,101.0,1.9249544
3879,737,88,47,41.0,white,1.0,0.0,17.0,1,0.0,0.0,0.0,11.0,13.0,0.0,0.0,13.006411,6.75,30.0,67.0,2.302585
3882,738,70,45,24.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,2.9807692,2.9166667,40.0,53.0,1.1239299
3884,738,72,45,26.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,5.0,8.0,1.0,0.0,4.9615383,1.9166666,18.0,48.0,2.9674995
3885,738,73,45,27.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,5.9230766,2.9166667,20.0,50.0,2.9835613
3887,738,78,45,32.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,8.942307,7.9166665,20.0,53.0,3.067143
3888,738,80,45,34.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,10.75,9.916667,25.0,94.0,2.92579
3889,738,82,45,36.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,11.833333,11.833333,18.0,56.0,3.064325
3892,739,72,49,22.0,white,1.0,0.0,13.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,4.9038463,0.5,35.0,48.0,2.370864
3893,739,73,49,23.0,white,0.0,0.0,13.0,0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,5.923077,1.5833334,40.0,53.0,2.3106172
3897,740,83,53,29.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,8.769231,1.3333334,33.0,49.0,2.5728247
3900,741,70,46,23.0,white,1.0,0.0,16.0,1,1.0,0.0,0.0,11.0,13.0,1.0,0.0,1.4423077,1.4166666,50.0,53.0,1.7300651
3902,741,72,46,25.0,white,1.0,0.0,16.0,1,1.0,0.0,0.0,10.0,8.0,0.0,0.0,2.6346154,0.33333334,6.0,15.0,1.4545732
3904,741,87,46,40.0,white,1.0,0.0,16.0,1,0.0,0.0,0.0,11.0,3.0,0.0,0.0,4.9038463,0.33333334,12.0,72.0,1.6127769
3905,742,73,47,25.0,white,1.0,0.0,16.0,1,0.0,0.0,0.0,11.0,1.0,1.0,0.0,4.230769,3.75,40.0,44.0,2.4778252
3907,742,78,47,30.0,white,1.0,0.0,16.0,1,0.0,0.0,0.0,11.0,1.0,1.0,0.0,8.666667,8.666667,20.0,54.0,2.3739958
3911,744,71,50,20.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.3653846,2.0,40.0,52.0,1.7089908
3914,745,70,49,20.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,1.5192308,1.4166666,40.0,57.0,1.6572286
3916,745,72,49,22.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,3.4230769,1.4166666,40.0,52.0,2.014189
3917,745,73,49,23.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,4.423077,2.4166667,40.0,52.0,2.0229352
3920,745,82,49,32.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,8.884616,0.41666666,38.0,96.0,1.9558605
3922,745,87,49,37.0,white,1.0,0.0,12.0,0,1.0,0.0,0.0,11.0,3.0,0.0,1.0,12.865385,0.16666667,40.0,103.0,1.9165779
3923,745,88,49,38.0,white,1.0,0.0,12.0,0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,14.192307,1.4166666,35.0,69.0,2.5854242
3924,746,73,51,21.0,white,0.0,1.0,15.0,0,0.0,0.0,0.0,12.0,1.0,0.0,28.0,4.442308,0.16666667,40.0,9.0,1.6566902
3928,747,85,47,37.0,white,1.0,0.0,17.0,1,1.0,0.0,0.0,11.0,13.0,0.0,0.0,7.9038463,2.3333333,40.0,80.0,1.0151787
3931,748,70,49,20.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,3.0769231,2.0,38.0,56.0,1.7625891
3932,748,71,49,21.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,4.0769234,3.0,40.0,52.0,1.938565
3933,748,72,49,22.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,5.0576925,3.9166667,38.0,51.0,2.1601427
3934,748,73,49,24.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,6.25,5.1666665,38.0,62.0,2.1574655
3936,748,77,49,27.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,8.916667,8.916667,35.0,52.0,2.3983035
3937,748,78,49,28.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,10.0,10.0,35.0,54.0,2.4259388
3940,748,83,49,33.0,white,1.0,0.0,12.0,0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,14.76923,1.1666666,40.0,52.0,2.4855468
3942,748,87,49,37.0,white,1.0,0.0,12.0,0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,18.26923,5.1666665,38.0,78.0,2.3570921
3943,748,88,49,39.0,white,1.0,0.0,12.0,0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,19.596153,6.5,37.0,69.0,2.2334194
3944,749,72,53,18.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.9807692,0.5833333,38.0,30.0,1.8157376
3945,749,73,53,20.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,2.1730769,1.8333334,35.0,62.0,1.9986424
3946,749,77,53,23.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,5.5833335,5.5833335,35.0,52.0,2.2148914
